"Feature","Data_Type","Category","Sub_Category","TCGA-23-1023","TCGA-23-1026","TCGA-23-1027","TCGA-23-1029","TCGA-23-1109","TCGA-23-1111","TCGA-23-1114","TCGA-23-1120","TCGA-23-1122","TCGA-23-1123","TCGA-23-1809","TCGA-23-2077","TCGA-23-2078","TCGA-23-2081","TCGA-23-2084","TCGA-25-1312","TCGA-25-1313","TCGA-25-1314","TCGA-25-1315","TCGA-25-1316","TCGA-25-1317","TCGA-25-1318","TCGA-25-1319","TCGA-25-1320","TCGA-25-1321","TCGA-25-1322","TCGA-25-1323","TCGA-25-1324","TCGA-25-1326","TCGA-25-1328","TCGA-25-1329","TCGA-25-1623","TCGA-25-1625","TCGA-25-1626","TCGA-25-1627","TCGA-25-1630","TCGA-25-1631","TCGA-25-1632","TCGA-25-1634","TCGA-25-1635","TCGA-25-1870","TCGA-25-1871","TCGA-25-2042","TCGA-25-2391","TCGA-25-2392","TCGA-25-2393","TCGA-25-2396","TCGA-25-2397","TCGA-25-2399","TCGA-25-2400","TCGA-25-2401","TCGA-25-2404","TCGA-25-2409","TCGA-3P-A9WA","TCGA-57-1582","TCGA-57-1583","TCGA-57-1585","TCGA-57-1993","TCGA-57-1994","TCGA-59-A5PD","TCGA-5X-AA5U","TCGA-OY-A56P","TCGA-OY-A56Q","TCGA-WR-A838"
"A1BG_RSEM","num","Molecular","mRNA Expression RSEM",26.080051,197.581888,37.322077,42.250586,293.381002,111.888327,77.383035,293.341924,112.589993,50.242023,179.089343,88.892267,47.058734,35.510511,50.822026,119.465972,45.120469,195.026191,58.425028,5.424586,296.966619,68.167504,51.152278,77.423242,27.461586,76.301966,165.498907,13.764945,78.696314,52.507761,313.610344,91.077158,19.906519,151.429983,8.934131,110.287,90.098473,5.536783,230.89018,18.910119,20.921243,38.019922,126.665864,124.447106,60.846036,23.634901,127.848623,212.81186,27.191862,109.516731,57.963127,34.707677,37.355945,20.994449,105.247684,227.111778,115.613757,89.683378,30.980945,30.480313,11.593775,37.360287,29.120748,13.944443
"A1CF_RSEM","num","Molecular","mRNA Expression RSEM",-0.26997485,-0.26997485,-0.26997485,-0.26997485,-0.26997485,-0.26997485,-0.26997485,-0.26997485,-0.26997485,-0.26997485,-0.26997485,-0.26997485,-0.05279237,-0.26997485,-0.26997485,-0.26997485,0.01634102,-0.26997485,-0.26997485,-0.26997485,0.02970048,-0.26997485,0.01517297,-0.26997485,-0.26997485,-0.26997485,-0.26997485,-0.26997485,-0.26997485,-0.26997485,-0.26997485,-0.26997485,-0.26997485,-0.26997485,-0.26997485,-0.26997485,-0.26997485,-0.26997485,-0.26997485,-0.26997485,-0.26997485,-0.26997485,-0.26997485,-0.26997485,-0.26997485,-0.26997485,-0.26997485,-0.26997485,-0.26997485,-0.26997485,-0.26997485,-0.0159261,-0.26997485,-0.26997485,-0.26997485,-0.26997485,-0.26997485,-0.26997485,-0.26997485,-0.26997485,-0.26997485,-0.26997485,-0.26997485,-0.26997485
"A2BP1_RSEM","num","Molecular","mRNA Expression RSEM",1.22754256,63.4828745,2.76456041,77.10344286,0.63830043,-0.1573829,28.75702286,3.29709442,52.48806954,0.74168954,5.67824608,33.84954783,17.13868125,17.82195946,1.5465574,1.0586821,337.55006864,7.96603577,229.55267764,3.13724996,10.9114881,1.02388201,-0.1573829,46.88786778,9.08022836,5.00625895,1.59905244,2232.75265185,7.514393,4.58773103,4.52933767,2.45135964,3.53066788,5.88460301,2.10470696,-0.1573829,11.12424892,222.75949858,0.24294448,1.35705281,1.0252302,79.20964857,23.78280134,0.81036284,-0.1573829,1.24169853,-0.1573829,6.6645294,16.40552011,23.53658862,158.53438065,99.82082117,20.32571191,0.24732609,0.18699471,2.39507282,4.72735269,0.58513129,32.83587946,0.09793008,0.08217314,0.5179747,285.67518954,0.16660337
"A2LD1_RSEM","num","Molecular","mRNA Expression RSEM",92.00076,77.74111,111.52071,78.19699,162.91595,82.24456,81.9538,169.10494,66.0164,98.23082,63.43092,129.00393,88.94063,37.58126,141.87055,132.27863,58.92689,35.58308,59.99471,114.02262,64.11444,292.29377,58.67092,82.32267,60.73221,104.61761,64.81582,75.16192,87.87365,84.25614,106.2889,74.70512,253.08121,80.4358,97.77905,148.92787,60.42217,139.45916,66.17825,73.45861,182.7477,55.34476,77.45496,57.83502,64.77626,31.17619,71.17688,201.98771,53.912,65.10138,93.86315,107.51178,102.94129,37.0321,125.21292,39.73416,183.91107,74.71602,116.17083,188.25442,66.43758,27.16609,72.25358,77.13529
"A2M_RSEM","num","Molecular","mRNA Expression RSEM",7303.116,11252.075,5590.688,2783.426,4674.251,4596.565,5560.149,3292.964,11398.203,5879.475,2918.164,12639.061,4898.31,3813.145,8133.001,4576.404,10628.905,3922.713,1868.879,2375.138,2727.706,11493.668,6707.753,4409.472,4057.413,5296.022,2604.849,15274.089,7608.028,8645.668,6615.228,6385.355,10446.009,8174.24,3912.609,5498.257,4535.24,2021.463,922.341,4093.983,6843.645,2395.648,12410.039,3020.151,23681.924,2231.429,5389.039,6956.795,4859.595,3940.492,10532.873,6481.775,7219.683,3674.05,2972.258,7389.961,6515.944,7384.015,6869.373,1119.128,2099.508,8292.74,9458.37,3975.087
"A2ML1_RSEM","num","Molecular","mRNA Expression RSEM",67.5963868,3.289388,29.1981866,95.3639987,1.8274255,0.4590179,12.7640861,0.7035897,19.7695929,76.5901861,157.9212193,4.2553921,23.1174592,19.6062926,1.5426386,4.6980108,249.9280196,2.2991539,11.6157679,0.4394151,19.1820147,328.5065049,38.6215642,30.7746528,39.975417,38.9779475,62.9768647,1045.0052557,3.9904603,0.3150679,3.3509726,1.1436844,21.4444094,67.1532633,75.2213578,2.7933455,1.3234746,1.1335044,0.2410317,20.7087589,30.1485422,32.0416814,345.8528491,86.8060875,190.390298,49.0842248,20.3266311,485.2663721,8.8353722,286.6886738,-0.1586796,0.1340999,25.4057666,0.851578,7.4052957,250.230895,3.8317873,5.401607,41.0194115,2.1357694,1.9936704,82.5567464,226.6419533,188.7421513
"A4GALT_RSEM","num","Molecular","mRNA Expression RSEM",593.53409,1154.48674,381.54229,249.86565,86.12548,652.26173,354.0457,238.52873,240.66587,194.93299,104.37012,215.10663,139.1157,855.36591,151.70994,195.87525,700.19322,72.63729,274.41251,35.12679,350.098,324.47057,271.98529,253.38401,216.25348,487.70772,141.71773,68.14536,288.55125,823.21852,1726.92328,311.82926,1530.22957,288.14111,671.35192,1492.97129,1638.94996,148.58923,481.87069,1167.32879,175.66127,102.16479,945.70978,420.26631,353.81134,72.92593,93.51057,367.0059,133.44772,795.46356,241.80888,445.13301,203.09735,474.21924,65.90497,57.78768,615.24551,723.6326,96.33544,251.43609,90.33493,95.93414,222.40461,117.76255
"A4GNT_RSEM","num","Molecular","mRNA Expression RSEM",-0.04547403,-0.04547403,1.40263733,0.27047407,0.85588485,0.30493246,0.26646506,0.28059205,2.57594065,0.97300519,0.81674928,-0.04547403,1.37428791,0.36602212,0.19583014,-0.04547403,-0.04547403,-0.04547403,0.51111007,0.29385996,-0.04547403,-0.04547403,2.19174395,1.57932008,-0.04547403,0.48629239,1.54629349,2.83795803,-0.04547403,5.86743257,0.48543332,4.75674614,0.51158733,1.75571648,0.27486489,-0.04547403,-0.04547403,0.32106395,-0.04547403,1.32703887,0.84767593,0.99095027,0.84366692,3.79152948,0.63013946,0.3507497,-0.04547403,3.560916,0.61286254,-0.04547403,-0.04547403,0.28670101,1.88810924,-0.04547403,0.34464074,1.40025101,0.20604357,0.37509012,1.5118351,0.53306417,0.49717399,12.70527483,1.5448617,1.42249147
"AAA1_RSEM","num","Molecular","mRNA Expression RSEM",-0.57090055,-0.31966282,-0.57090055,-0.57090055,-0.57090055,-0.41337814,-0.57090055,-0.42432018,-0.57090055,-0.57090055,-0.44169871,-0.57090055,-0.57090055,-0.57090055,-0.57090055,-0.57090055,-0.06606505,-0.57090055,-0.32069266,-0.57090055,-0.57090055,-0.57090055,-0.40329431,-0.57090055,-0.44375839,-0.57090055,-0.57090055,-0.03079308,-0.57090055,-0.57090055,-0.57090055,-0.40483907,-0.57090055,-0.57090055,-0.57090055,-0.57090055,-0.57090055,-0.57090055,-0.57090055,-0.57090055,-0.57090055,0.01147322,-0.57090055,-0.57090055,-0.57090055,-0.39278137,-0.57090055,-0.57090055,-0.57090055,-0.38235425,-0.57090055,-0.57090055,-0.57090055,-0.57090055,-0.57090055,-0.57090055,-0.57090055,-0.57090055,0.30420486,-0.57090055,-0.57090055,-0.57090055,-0.57090055,-0.24096599
"AAAS_RSEM","num","Molecular","mRNA Expression RSEM",635.96,966.787,1219.6635,895.8979,1082.6957,1670.8261,1144.981,679.433,1017.2672,1077.4767,581.2362,747.4676,1187.3161,743.1982,725.4188,1517.8346,511.1666,702.2521,1037.2926,1120.3037,1146.6818,692.8914,856.339,954.8985,1152.9262,821.453,1076.618,1824.4178,1102.3625,819.5614,828.9496,673.8239,683.4081,752.7474,1330.3866,736.9964,933.9311,1574.1424,1036.8257,960.626,1218.6881,1954.6244,471.6269,960.701,1002.9527,1969.6976,859.1819,1060.8779,1334.9886,1074.9173,755.0234,1046.7551,855.7471,964.8695,1620.5459,1221.8061,770.2608,1304.2085,937.3242,604.1278,1209.409,912.8135,1071.8826,1627.4823
"AACS_RSEM","num","Molecular","mRNA Expression RSEM",966.8891,498.045,986.5605,1797.4122,550.6541,860.0106,646.6064,447.2515,554.1473,750.2782,1960.2851,482.4271,551.3294,791.8091,1529.5228,914.8832,804.5278,1530.4162,1019.6746,605.536,934.5639,825.2735,1530.5786,1020.7396,884.2774,1030.073,841.2696,937.3309,856.6265,784.8065,691.5852,933.1265,437.1895,1034.3203,870.6596,636.5444,1052.7237,492.3916,510.5746,1270.0213,1119.8706,470.6435,665.8799,707.0245,1547.9808,440.8138,610.6395,1054.6391,1107.1763,1268.3739,660.9806,791.3671,675.5961,862.469,552.9721,1194.5654,784.5965,1841.869,1029.3502,904.0068,578.9281,1627.3928,731.5824,1366.8239
"AACSL_RSEM","num","Molecular","mRNA Expression RSEM",0.08340265,0.08340265,0.08340265,9.40759926,0.08340265,8.03752827,1.14557062,117.418077,25.745853,0.08340265,3.01942385,0.08340265,3.95093345,0.31687593,0.08340265,0.08340265,0.08340265,0.39986457,0.08340265,0.08340265,28.54720725,0.08340265,11.5101588,0.08340265,0.08340265,0.38523863,8.2135812,0.08340265,0.49444562,0.08340265,0.08340265,9.30738452,0.39953955,2.53665963,0.81047418,0.08340265,9.24476385,0.91534755,1.62757646,0.08340265,0.59021842,3.61237012,0.08340265,0.08340265,3.15062391,1.88228442,34.27938236,0.08340265,9.42374196,1.03538857,0.63788813,0.08340265,0.52228907,0.34363597,0.52618932,0.08340265,3.79470679,1.51544428,0.08340265,50.64147095,2.23915726,0.37288784,61.09478981,156.28298044
"AADAC_RSEM","num","Molecular","mRNA Expression RSEM",211.986502,43.8568094,78.0178927,122.0608593,135.7242571,12.5117814,50.224432,132.7733136,53.6519979,21.2213594,12.3207341,202.8669491,124.7383091,67.285922,35.565836,42.4799149,128.9263466,17.0055742,97.1013771,0.3276391,54.8284189,106.4146326,108.2000416,153.0977423,217.0766703,25.475115,39.6262874,18.7090679,141.8552944,1.0752327,1.066072,1.3552318,18.5351472,50.431942,113.9343804,25.1724133,21.3776225,77.8126397,48.897855,115.8200262,71.7562157,34.9240553,17.6420444,54.4586714,70.3332521,51.030309,47.0217682,137.9108787,28.7136251,85.4925008,38.3767135,64.5395678,92.3070068,649.4807582,86.0518351,177.2793608,92.3352855,23.7258178,320.3576986,53.4324064,2.9693754,12.741994,50.3186944,2.8797597
"AADACL2_RSEM","num","Molecular","mRNA Expression RSEM",-0.02386421,-0.02386421,0.18766442,-0.02386421,0.89790083,0.6928147,0.29513697,0.97657737,-0.02386421,-0.02386421,-0.02386421,1.55191181,-0.02386421,0.6073052,-0.02386421,-0.02386421,-0.02386421,0.26126506,0.26077699,3.44590809,1.97965451,0.88843231,0.73879069,-0.02386421,0.55459387,0.79189248,9.74315533,-0.02386421,-0.02386421,-0.02386421,-0.02386421,-0.02386421,1.40031792,1.44971039,0.30372697,-0.02386421,-0.02386421,-0.02386421,-0.02386421,-0.02386421,-0.02386421,-0.02386421,2.70404489,5.02109842,-0.02386421,0.78652373,-0.02386421,-0.02386421,-0.02386421,2.54942498,-0.02386421,0.31583105,-0.02386421,2.55479372,2.36962076,-0.02386421,1.77661827,-0.02386421,0.37430159,-0.02386421,-0.02386421,-0.02386421,0.30138424,-0.02386421
"AADACL3_RSEM","num","Molecular","mRNA Expression RSEM",0.01417567,30.29695413,0.67359269,0.01417567,0.49296801,0.01417567,1.67133872,0.70716191,2.79940632,0.01417567,0.93028056,3.28864466,0.91932746,1.32570765,4.88505859,0.01417567,0.01417567,0.01417567,0.01417567,0.01417567,0.01417567,7.5967615,1.99506359,0.01417567,0.01417567,0.86172228,0.01417567,1.54598661,0.01417567,0.01417567,2.27051371,0.40666166,0.60604859,0.01417567,2.05611697,0.01417567,0.37146976,1.57184809,0.01417567,0.37877183,3.80993096,0.28942295,0.4865787,0.59661676,2.88540841,0.01417567,0.92875929,0.01417567,0.36396486,0.01417567,0.01417567,34.59695756,0.01417567,8.05161929,0.42866927,0.78221091,0.01417567,1.80155887,0.84143877,3.08743221,0.59073454,0.01417567,1.36597042,1.57387644
"AADACL4_RSEM","num","Molecular","mRNA Expression RSEM",-0.00865761,-0.00865761,-0.00865761,0.31947672,0.45935513,2.53869579,1.28722516,-0.00865761,0.67199807,-0.00865761,-0.00865761,-0.00865761,1.1709407,1.27334637,-0.00865761,7.62160563,0.76885223,-0.00865761,-0.00865761,-0.00865761,0.80523449,0.45459669,-0.00865761,-0.00865761,-0.00865761,0.81980722,-0.00865761,-0.00865761,0.36745769,0.54956729,0.26703471,-0.00865761,0.2806161,-0.00865761,-0.00865761,1.15081645,1.73779028,-0.00865761,-0.00865761,-0.00865761,-0.00865761,-0.00865761,1.8383124,0.27595679,-0.00865761,-0.00865761,0.43833867,-0.00865761,-0.00865761,-0.00865761,-0.00865761,1.02620471,1.99950467,-0.00865761,0.39650402,-0.00865761,1.81987343,3.9224115,0.39571095,-0.00865761,0.27318103,-0.00865761,-0.00865761,-0.00865761
"AADAT_RSEM","num","Molecular","mRNA Expression RSEM",35.560161,20.934254,58.623729,78.276899,134.48172,68.788257,122.002598,77.79733,33.303111,13.448272,70.138188,21.118906,140.010745,28.425938,17.172974,29.838238,16.389278,19.866081,68.421848,119.299929,120.871003,24.47176,53.332778,65.278647,50.820111,21.624088,149.088065,219.813616,25.168436,146.592416,29.639815,41.97218,6.276242,82.309148,30.196752,46.558911,78.381549,66.903932,124.075434,42.761489,92.624994,125.124572,56.668789,48.992103,61.032447,269.337993,80.96255,32.072568,77.016091,146.720488,64.522847,60.006818,172.600674,50.225892,59.743657,22.463311,62.287026,44.71064,50.683004,47.724103,191.131635,44.63941,93.414479,124.999131
"AAGAB_RSEM","num","Molecular","mRNA Expression RSEM",1043.5514,880.4714,1318.7434,1382.5358,693.8775,1238.8256,1014.8527,1087.0824,904.5691,983.759,1252.5059,629.4246,1247.2443,1540.6331,958.0128,1095.8855,1720.725,683.011,1287.5229,763.3529,1103.8657,839.8348,949.8054,837.704,1257.9127,1471.8222,994.3971,1963.6172,1748.2942,614.0469,658.2951,951.1951,1640.8177,1425.64,2726.0982,900.3009,1036.85,911.7963,972.516,1985.2155,947.7327,1819.0205,1160.7334,1682.8915,1274.2218,1378.9031,638.2608,1707.2243,1120.5155,1485.5738,1289.5467,1226.1982,901.5995,2337.4469,1497.8459,538.0247,938.0736,1082.8974,1597.8588,1588.7042,1221.8428,836.7489,852.0818,1491.4655
"AAK1_RSEM","num","Molecular","mRNA Expression RSEM",697.0437,687.693,407.5099,863.5592,660.82,2793.2895,1272.3311,1030.6797,1354.2788,1183.4842,758.0944,1115.6528,969.0426,391.1322,722.6005,2895.4045,793.189,2266.0904,1165.4565,673.0214,2053.3269,2415.5139,1231.6348,1296.1101,1118.7531,1334.0929,854.7138,1505.6798,926.319,739.7798,2824.0675,912.1402,1467.959,1275.344,872.5168,717.8971,983.8266,747.3963,786.4957,1461.6212,1933.8953,445.2875,1603.4157,1123.3567,1421.0559,633.5166,1614.1325,2329.8233,1370.7719,779.6402,915.5212,1347.2923,2123.0545,377.8847,310.3734,1281.2201,1627.569,1251.2593,920.655,1006.9443,2824.1361,4778.787,1687.0477,918.8834
"AAMP_RSEM","num","Molecular","mRNA Expression RSEM",4400.315,3367.009,4810.901,3702.799,2702.399,3883.208,1863.154,3071.411,3670.514,3926.856,3568.256,4856.233,3338.914,3421.069,2225.297,3091.471,2665.937,3089.613,4142.028,2502.477,3345.178,2062.27,3279.973,3796.446,4370.506,3692.82,4728.933,4174.674,3235.634,2430.821,3219.937,2522.753,1744.235,2473.749,3225.568,4088.991,3925.546,4973.496,4621.448,2431.31,4205.707,3104.518,3466.747,3897.479,2897.093,5342.782,4290.554,3568.011,3283.976,3429.723,5919.808,3457.315,2831.845,2441.664,3458.438,5177.738,4109.598,5285.684,2254.113,4894.783,2564.587,3943.129,5282.213,3636.816
"AANAT_RSEM","num","Molecular","mRNA Expression RSEM",0.5383269926,0.0924071513,0.8836530501,3.7942583922,5.8697975298,0.7007239434,2.8413734409,2.5136857455,0.6351312844,1.3430083625,0.3113708805,0.2451581229,7.8876674913,7.7079766776,1.082291323,0.6833611807,1.5803683521,2.5070024599,0.8943325271,1.4033646327,0.2546663024,1.2987746576,2.6495562534,0.8618117971,0.3014493019,4.103205328,-0.0237579989,3.5047412147,0.2117416947,1.2410365817,1.0302719349,0.7555682255,1.4983775284,2.0291819872,0.3826133273,0.8977775197,-0.3110014814,1.8053952683,-0.3110014814,0.6797094886,0.9783214466,4.3646113659,1.2935382688,0.2825018426,2.1272953762,11.9874153767,-0.0003320493,0.80462492,5.3914258583,2.4135053609,6.3885445144,0.8877181414,3.3178848164,0.0199245071,-0.3110014814,0.2107770968,1.1414073959,3.3318714864,5.0284614387,1.7768707297,1.059967771,2.2660596779,4.2807602462,4.457143867
"AARS_RSEM","num","Molecular","mRNA Expression RSEM",2670.125,1830.74,2554.081,2923.746,2200.999,1681.921,1829.265,1795.471,2493.104,3944.715,4222.009,3127.62,2508.863,1947.138,3164.181,3795.072,2437.626,3315.414,2183.525,2239.997,2787.369,2051.722,2601.485,4711.102,6799.528,2118.235,2245.807,4515.04,3006.27,1984.374,1192.507,3087.124,4103.976,2355.366,3560.721,2022.549,3406.206,2782.806,2647.904,4466.264,3246.156,3199.428,2295.383,2295.428,6626.533,1797.941,3744.924,2993.839,3297.162,2191.416,2470.574,3579.099,2584.17,3724.602,2715.023,6592.098,3139.902,2697.4,2150.017,4946.414,3900.514,3453.907,5892.03,2987.366
"AARS2_RSEM","num","Molecular","mRNA Expression RSEM",830.6697,345.3681,722.8475,574.0653,760.3708,519.3047,602.5622,1169.5361,681.1596,441.6172,308.0541,506.1475,420.8949,436.6567,542.6371,524.1895,540.802,1278.8207,345.2595,358.1612,765.2886,485.6248,283.5827,338.2205,443.791,389.0764,830.3868,749.301,518.5165,568.6674,358.9067,353.0242,653.5353,538.2247,413.1335,470.0066,439.9662,604.9388,759.9532,271.9998,844.6325,1153.0925,311.4766,568.8143,406.5724,414.6211,374.1806,184.1106,509.5974,672.4652,723.2126,664.8464,625.0034,477.1519,359.366,291.9021,547.6919,751.1668,574.5915,815.7794,1553.7586,767.0842,1063.047,1155.6357
"AARSD1_RSEM","num","Molecular","mRNA Expression RSEM",561.5209,270.8464,777.6175,292.5728,371.7618,637.0924,332.6854,641.3819,832.7822,302.927,229.0256,565.082,390.3704,296.7648,263.6068,350.1832,326.7974,435.4506,223.1133,424.0907,425.8872,340.1749,657.0786,354.3218,364.4307,267.0826,330.872,471.1853,300.5438,553.1522,378.9587,388.551,449.6022,328.3166,426.9844,307.9571,542.7858,400.1411,685.4122,317.1273,515.944,508.872,294.3541,274.4167,511.7383,431.2876,531.6468,401.0599,225.9567,578.9791,414.6172,390.2303,377.1179,492.7227,757.1315,358.2517,667.4633,353.0007,301.9594,277.5755,399.8927,489.0489,254.9135,648.4767
"AASDH_RSEM","num","Molecular","mRNA Expression RSEM",169.5655,136.5892,262.9094,309.1146,271.5449,101.7285,605.4961,204.5634,288.641,209.3574,452.6184,241.1784,266.148,329.5636,173.4821,203.8933,367.0672,185.7438,352.0129,225.1772,238.8722,374.5317,307.4191,337.7508,412.8388,166.1835,139.8109,321.707,355.9463,335.2171,245.7012,125.0188,263.9975,195.0842,279.5225,211.137,152.9221,469.5554,138.0179,123.7872,318.3496,246.5103,420.8086,282.305,306.6717,356.9122,334.6254,427.1367,202.6181,282.2434,207.7269,249.2805,332.4604,250.1333,590.8821,183.4242,273.8522,288.9592,210.8288,536.3104,241.8967,365.0737,317.1494,313.7719
"AASDHPPT_RSEM","num","Molecular","mRNA Expression RSEM",596.6387,834.1085,1774.5065,1378.4497,818.8047,1254.6609,1589.3971,1017.6902,811.1396,1070.5834,929.9356,1290.154,1156.1416,528.348,1181.4953,1327.5949,806.3879,1952.3509,1003.8541,1250.7863,993.2188,924.9818,632.5529,576.7959,842.0568,990.4771,982.8836,1398.9601,1283.8156,1035.901,749.6632,953.9121,1277.4982,800.7255,466.7894,1800.9447,1540.3323,1537.4052,1276.1821,545.0227,689.6683,1113.2467,832.7177,900.6557,774.3305,505.3022,737.3517,942.842,895.4196,1027.0409,930.6305,930.5695,1032.3265,1898.2216,852.8669,831.2857,682.0063,704.6952,716.3686,1879.8907,1243.3002,1995.4775,1184.7593,1295.429
"AASS_RSEM","num","Molecular","mRNA Expression RSEM",150.809652,41.748489,30.697581,220.125366,305.395091,238.715247,347.871418,178.616051,187.609153,225.561848,164.236116,52.95421,205.561506,72.844537,50.043582,30.525843,165.622881,223.956179,21.512995,493.463756,533.27826,59.183146,138.531867,211.791232,285.981501,95.992578,143.13787,534.133563,90.449239,667.331895,115.922735,176.982173,80.464865,270.962908,52.003108,146.618889,202.091771,39.12142,199.55971,53.263383,446.72445,146.228473,161.473868,22.15955,83.585595,67.109149,201.099934,113.406472,222.31553,176.622223,225.340688,114.380255,220.478545,6.089994,19.034419,32.172134,87.840901,360.070216,178.236919,46.288257,449.497982,1193.299716,355.44616,377.553167
"AATF_RSEM","num","Molecular","mRNA Expression RSEM",1018.1274,912.9665,1700.8532,1326.2111,1118.7824,935.7027,1370.1111,768.1207,1757.8631,1419.8498,915.7033,973.1199,1169.4396,842.345,1938.9736,1480.7521,1153.0933,931.5423,807.6099,1276.8223,1656.8002,1373.9926,2967.6978,972.7503,1733.0101,1298.1654,1160.2222,2509.4763,1637.6985,1813.4405,843.3094,1631.3022,1450.1479,1139.8085,1925.6451,922.7688,2154.7668,1304.9226,2272.3509,1181.1827,1486.6018,1779.3921,657.5584,726.2523,1614.0265,2353.9184,1349.9816,859.3506,1120.3351,1237.1319,1063.275,1057.75,923.2827,1278.353,2777.5995,897.6655,1509.2461,1820.1431,1262.63,798.2635,1729.7408,1543.3492,1490.6255,1888.8413
"AATK_RSEM","num","Molecular","mRNA Expression RSEM",65.136155,12.437562,31.063502,30.87693,25.021607,13.860111,84.628679,27.608231,39.344074,93.715312,265.421594,166.815405,115.179848,24.558241,22.226216,17.07035,45.986263,109.038102,41.554114,73.661946,186.06346,63.609941,30.887809,31.553879,30.012909,43.736957,605.157113,12.059229,44.454734,32.370507,32.692631,78.264348,24.634083,90.470935,57.965699,601.813322,32.669622,100.501056,535.822224,35.585748,24.488652,106.111347,259.229829,207.896263,42.340543,22.46512,14.003479,636.089679,46.217539,41.106566,53.717872,27.907409,157.271096,251.963899,13.936578,9.805234,96.006196,175.932674,281.165796,199.53491,39.259166,88.992864,16.509446,59.50273
"ABAT_RSEM","num","Molecular","mRNA Expression RSEM",180.57631,706.06775,84.81772,456.83314,487.21295,217.53289,256.38113,295.243,466.92898,1821.45308,1160.09555,364.42281,97.99831,269.21904,230.65392,212.41576,782.99771,975.73209,384.66274,369.4225,495.50417,265.62656,2429.87767,169.61537,484.73093,177.34559,211.63665,6777.2881,232.75949,521.46626,181.14464,141.26773,180.8762,406.06975,345.94347,305.42797,240.93536,678.47195,465.36973,358.5119,556.35397,1879.19904,309.69365,237.30094,312.87298,1224.05967,387.75923,457.91424,4406.96662,2068.66915,207.7275,641.47448,654.29561,141.82558,225.4508,1750.61019,257.84496,1092.70254,547.49336,96.96252,676.07592,1208.03718,1740.48079,462.05827
"ABCA10_RSEM","num","Molecular","mRNA Expression RSEM",11.1382282,0.7073119,0.3101774,13.6218258,6.1778169,16.6791578,33.0551376,16.6614978,5.2520673,4.6725181,7.5345133,20.9373691,10.9684123,0.7731061,14.2313109,6.8110998,43.9945324,3.5373253,6.9841462,2.7561938,12.8962587,16.1789709,3.8626352,3.0095716,6.6335308,31.5718061,24.7684025,9.8353732,11.9235593,29.7908391,10.5583559,14.2456327,25.8420007,27.7112676,1.5222558,7.6334739,9.9414408,1.3172276,7.2394623,5.1089568,5.6184044,3.2921314,14.6217689,4.0963071,8.4985981,12.592916,3.4757307,5.8889038,0.8195174,1.023038,0.6279496,10.9427838,4.8758233,14.041466,2.7172126,20.0558772,4.616846,6.244688,11.9354045,11.4975659,15.6878293,9.2828524,2.5886392,8.3569951
"ABCA1_RSEM","num","Molecular","mRNA Expression RSEM",791.3303,682.7559,744.5243,1190.7124,933.4083,846.9362,794.1213,1923.4979,1259.1259,647.8971,601.1804,762.6256,1603.5931,1095.3371,607.407,491.1775,1328.5904,1310.2873,598.9288,278.4864,968.0987,1542.75,454.4206,1565.5732,1021.7246,2006.5968,561.7571,545.8786,2096.6895,1346.475,2369.3205,1291.3052,1138.621,1692.0303,1031.0622,1400.9194,646.4556,769.8166,203.1924,995.851,1058.5448,470.4795,1405.9788,462.4291,1291.3982,384.4418,986.2251,519.4358,1214.7817,513.9802,1677.1869,875.9125,2575.6493,1515.2209,1275.4388,878.8728,1400.9473,1299.3035,877.3187,1308.6876,1117.7696,856.1073,964.3506,272.6764
"ABCA11P_RSEM","num","Molecular","mRNA Expression RSEM",60.97543,151.56956,76.81515,54.96181,130.61689,153.65561,317.43995,106.24753,160.73711,167.14286,34.10612,59.67452,97.38445,42.26039,73.52417,232.63729,268.79487,95.70162,250.22563,102.42505,209.27678,107.77234,104.61796,177.63972,111.69147,73.82265,96.71957,244.25929,30.49325,163.56771,119.7239,56.43581,79.99083,79.17117,119.76828,188.82676,47.43858,65.97719,150.64859,53.48581,94.76988,28.88887,131.77421,184.65575,352.52454,204.0805,64.50197,133.11905,66.77089,182.56526,78.61104,86.34299,86.06448,158.70765,98.66804,41.4435,70.40207,109.73346,91.05038,66.0562,340.90587,115.8536,42.8669,88.44281
"ABCA12_RSEM","num","Molecular","mRNA Expression RSEM",5.0259804,11.9097554,2.2134278,0.7785941,0.3137323,3.168407,9.5169082,1.4168533,7.551352,4.6533056,3.9232163,2.7737787,5.4675501,29.7056916,0.1180244,1.1803618,0.5923459,1.9780965,0.4127909,9.0916698,0.6250978,2.3945,82.8610248,9.0068899,0.4212689,7.1013936,3.2409608,3.2622004,0.5695,0.3949425,5.8488813,-0.1075795,3.2776393,1.5764181,8.8765072,11.3738568,4.2944633,4.3470268,0.3164095,11.4410561,10.7475561,2.7993019,5.2960268,3.4797726,1.4714694,63.9807084,-0.1075795,13.3793043,6.3552408,3.421319,3.5461687,47.0915606,2.0618056,1.3926687,4.9982261,5.2989718,7.1822469,1.858423,1.3484046,32.8844935,3.1902714,9.190907,8.2188825,18.0770952
